id,gbifID,file_name,license
272,2992665580,Muscidae_Coenosia_tigrina_1636828_2992665580,http://creativecommons.org/licenses/by-nc/4.0/
1364,3090766131,Muscidae_Helina_clara_2347366_3090766131,http://creativecommons.org/licenses/by-nc/4.0/
1873,1914208843,Muscidae_Musca_domestica_1463370_1914208843,http://creativecommons.org/licenses/by-nc/4.0/
3563,3113697394,Muscidae_Musca_domestica_286300_3113697394,http://creativecommons.org/licenses/by-nc/4.0/
4218,2901671542,Muscidae_Muscina_pascuorum_251183_2901671542,http://creativecommons.org/licenses/by-nc/4.0/
7074,2399313549,Muscidae_Phaonia_errans_2219723_2399313549,© All rights reserved
7115,2831724325,Muscidae_Phaonia_tuguriorum_1590130_2831724325,© All rights reserved
7352,2401466018,Muscidae_Polietes_nigrolimbata_2220246_2401466018,© All rights reserved
7353,2401466018,Muscidae_Polietes_nigrolimbata_2220247_2401466018,© All rights reserved
7354,2401466018,Muscidae_Polietes_nigrolimbata_2220248_2401466018,© All rights reserved
7734,3923485714,Muscidae_Thricops_diaphanus_646049_3923485714,http://creativecommons.org/licenses/by-nc/4.0/
8094,2445095563,Muscidae_Musca_domestica_162455_2445095563,http://creativecommons.org/licenses/by-nc/4.0/
9388,3070614741,Muscidae_Phaonia_angelicae_276131_3070614741,http://creativecommons.org/licenses/by/4.0/
9562,3772416490,Muscidae_Stomoxys_calcitrans_1928156_3772416490,http://creativecommons.org/licenses/by-nc/4.0/
9841,4009756872,Muscidae_Phaonia_mediterranea_2053483_4009756872,http://creativecommons.org/licenses/by-nc/4.0/
10100,4009705603,Muscidae_Coenosia_tigrina_2743159_4009705603,http://creativecommons.org/licenses/by-nc/4.0/
10814,3455462782,Muscidae_Eudasyphora_cyanicolor_2525544_3455462782,http://creativecommons.org/licenses/by/4.0/
11761,3013901660,Muscidae_Spilogona_dispar_3020425_3013901660,http://creativecommons.org/licenses/by-nc/4.0/
12275,3335392078,Muscidae_Coenosia_tigrina_3066156_3335392078,http://creativecommons.org/licenses/by-nc/4.0/
12705,3090610586,Muscidae_Morellia_simplex_278605_3090610586,http://creativecommons.org/licenses/by-nc/4.0/
13077,3881411492,Muscidae_Muscina_stabulans_2664234_3881411492,http://creativecommons.org/licenses/by-nc/4.0/
13727,3061581522,Muscidae_Phaonia_subventa_3030974_3061581522,http://creativecommons.org/licenses/by-nc/4.0/
13971,3124663579,Muscidae_Helina_evecta_977920_3124663579,http://creativecommons.org/licenses/by-nc/4.0/
14161,3117878475,Muscidae_Helina_evecta_3045332_3117878475,http://creativecommons.org/licenses/by/4.0/
14566,2603442254,Muscidae_Musca_autumnalis_2254057_2603442254,http://creativecommons.org/licenses/by-nc/4.0/
14628,2579224088,Muscidae_Haematobosca_stimulans_2251359_2579224088,http://creativecommons.org/licenses/by-nc/4.0/
14847,3705430626,Muscidae_Limnophora_obsignata_1852842_3705430626,http://creativecommons.org/licenses/by-nc/4.0/
15132,3399185993,Muscidae_Muscina_levida_1019585_3399185993,http://creativecommons.org/licenses/by-nc/4.0/
15682,3866321492,Muscidae_Thricops_nigritellus_587736_3866321492,© All rights reserved
15687,2399854530,Muscidae_Mesembrina_mystacea_2219868_2399854530,http://creativecommons.org/licenses/by-nc-sa/4.0/
18009,2465235846,Muscidae_Phaonia_subventa_2923259_2465235846,http://creativecommons.org/licenses/by-nc/4.0/
18901,3994241762,Muscidae_Helina_evecta_1352402_3994241762,http://creativecommons.org/licenses/by-nc/4.0/
18996,3118258503,Muscidae_Helina_evecta_3045503_3118258503,http://creativecommons.org/licenses/by/4.0/
19303,3455521797,Muscidae_Muscina_prolapsa_457737_3455521797,http://creativecommons.org/licenses/by-nc/4.0/
19388,2465090604,Muscidae_Helina_clara_164314_2465090604,http://creativecommons.org/licenses/by-nc-sa/4.0/
