id,gbifID,file_name,license
567,3325499839,Tabanidae_Atylotus_fulvus_297427_3325499839,http://creativecommons.org/licenses/by-nc/4.0/
572,3325499839,Tabanidae_Atylotus_fulvus_297432_3325499839,http://creativecommons.org/licenses/by-nc/4.0/
853,3889035667,Tabanidae_Tabanus_eggeri_2668319_3889035667,http://creativecommons.org/licenses/by/4.0/
854,3889035667,Tabanidae_Tabanus_eggeri_2668320_3889035667,http://creativecommons.org/licenses/by/4.0/
855,3889035667,Tabanidae_Tabanus_eggeri_2668321_3889035667,http://creativecommons.org/licenses/by/4.0/
959,3058773434,Tabanidae_Rhagio_maculatus_271363_3058773434,http://creativecommons.org/licenses/by-nc/4.0/
961,3058773434,Tabanidae_Rhagio_maculatus_271365_3058773434,http://creativecommons.org/licenses/by-nc/4.0/
1693,3327778611,Tabanidae_Rhagio_lineola_1678276_3327778611,http://creativecommons.org/publicdomain/zero/1.0/
1736,3873453517,Tabanidae_Tabanus_sudeticus_3349463_3873453517,http://creativecommons.org/licenses/by-nc/4.0/
2909,3321119452,Tabanidae_Rhagio_atlanticus_1674979_3321119452,http://creativecommons.org/licenses/by-nc/4.0/
3543,3902116759,Tabanidae_Therioplectes_tunicatus_605341_3902116759,http://creativecommons.org/licenses/by-nc/4.0/
3544,3902116759,Tabanidae_Therioplectes_tunicatus_605342_3902116759,http://creativecommons.org/licenses/by-nc/4.0/
3545,3902116759,Tabanidae_Therioplectes_tunicatus_605343_3902116759,http://creativecommons.org/licenses/by-nc/4.0/
3546,3902116759,Tabanidae_Therioplectes_tunicatus_605344_3902116759,http://creativecommons.org/licenses/by-nc/4.0/
3547,3902116759,Tabanidae_Therioplectes_tunicatus_605345_3902116759,http://creativecommons.org/licenses/by-nc/4.0/
4089,2864592873,Tabanidae_Rhagio_lineola_3002988_2864592873,http://creativecommons.org/licenses/by-nc/4.0/
4196,3873913682,Tabanidae_Chrysops_viduatus_2660748_3873913682,http://creativecommons.org/licenses/by-nc/4.0/
4413,3018108607,Tabanidae_Philipomyia_aprica_2332240_3018108607,http://creativecommons.org/licenses/by-nc-nd/4.0/
4579,2620054533,Tabanidae_Tabanus_rectus_878991_2620054533,http://creativecommons.org/licenses/by-nc/4.0/
5232,3872958698,Tabanidae_Philipomyia_graeca_2655914_3872958698,http://creativecommons.org/licenses/by-nc/4.0/
5233,3872958698,Tabanidae_Philipomyia_graeca_2655915_3872958698,http://creativecommons.org/licenses/by-nc/4.0/
5234,3872958698,Tabanidae_Philipomyia_graeca_2655916_3872958698,http://creativecommons.org/licenses/by-nc/4.0/
6202,3462927384,Tabanidae_Atylotus_fulvus_1844854_3462927384,© All rights reserved
6297,3465429344,Tabanidae_Rhagio_lineola_1844859_3465429344,© All rights reserved
6330,2398750728,Tabanidae_Hybomitra_auripila_2910215_2398750728,© All rights reserved
6421,2401670036,Tabanidae_Heptatoma_pellucens_152424_2401670036,© All rights reserved
6748,2397982798,Tabanidae_Rhagio_maculatus_1530381_2397982798,© All rights reserved
6858,3807779326,Tabanidae_Rhagio_annulatus_3316312_3807779326,© All rights reserved
6993,2816513403,Tabanidae_Hybomitra_aterrima_1585571_2816513403,http://creativecommons.org/licenses/by-nc-sa/4.0/
7246,1884838955,Tabanidae_Rhagio_annulatus_1461389_1884838955,© All rights reserved
7298,2467841598,Tabanidae_Hybomitra_lurida_2232741_2467841598,© All rights reserved
7346,2467840290,Tabanidae_Hybomitra_nitidifrons_855172_2467840290,© All rights reserved
7348,2467840290,Tabanidae_Hybomitra_nitidifrons_855174_2467840290,© All rights reserved
7692,3889138425,Tabanidae_Rhagio_tringaria_3359665_3889138425,http://creativecommons.org/publicdomain/zero/1.0/
7758,3902266009,Tabanidae_Chrysops_sepulcralis_3364803_3902266009,http://creativecommons.org/licenses/by-nc/4.0/
7972,3113658770,Tabanidae_Rhagio_atlanticus_286234_3113658770,http://creativecommons.org/licenses/by-nc/4.0/
7973,3113658770,Tabanidae_Rhagio_atlanticus_286235_3113658770,http://creativecommons.org/licenses/by-nc/4.0/
10263,4011713663,Tabanidae_Silvius_alpinus_3436436_4011713663,http://creativecommons.org/licenses/by-nc/4.0/
11158,3859602218,Tabanidae_Pangonius_pyritosus_1271045_3859602218,http://creativecommons.org/licenses/by-nc/4.0/
13492,3760129821,Tabanidae_Rhagio_atlanticus_547080_3760129821,http://creativecommons.org/licenses/by-nc/4.0/
13493,3760129821,Tabanidae_Rhagio_atlanticus_547081_3760129821,http://creativecommons.org/licenses/by-nc/4.0/
14365,3903309922,Tabanidae_Haematopota_scutellata_3369984_3903309922,http://creativecommons.org/publicdomain/zero/1.0/
14366,3903309922,Tabanidae_Haematopota_scutellata_3369985_3903309922,http://creativecommons.org/publicdomain/zero/1.0/
14367,3903309922,Tabanidae_Haematopota_scutellata_3369986_3903309922,http://creativecommons.org/publicdomain/zero/1.0/
14368,3903309922,Tabanidae_Haematopota_scutellata_3369987_3903309922,http://creativecommons.org/publicdomain/zero/1.0/
14369,3903309922,Tabanidae_Haematopota_scutellata_3369988_3903309922,http://creativecommons.org/publicdomain/zero/1.0/
14532,4018183721,Tabanidae_Rhagio_lineola_2748638_4018183721,http://creativecommons.org/licenses/by-nc/4.0/
15432,2813933412,Tabanidae_Hybomitra_auripila_894256_2813933412,http://creativecommons.org/licenses/by-nc/4.0/
15760,2407455374,Tabanidae_Hybomitra_bimaculata_2221632_2407455374,© All rights reserved
15879,3816558442,Tabanidae_Hybomitra_aterrima_3316404_3816558442,© All rights reserved
15908,1843621439,Tabanidae_Hybomitra_nigricornis_72628_1843621439,http://creativecommons.org/licenses/by-nc-sa/4.0/
16016,3820026412,Tabanidae_Hybomitra_auripila_1247470_3820026412,© All rights reserved
16061,2818338313,Tabanidae_Hybomitra_arpadi_2964832_2818338313,http://creativecommons.org/licenses/by-nc-sa/4.0/
16062,2818338313,Tabanidae_Hybomitra_arpadi_2964833_2818338313,http://creativecommons.org/licenses/by-nc-sa/4.0/
16570,2283188211,Tabanidae_Pangonius_pyritosus_146452_2283188211,http://creativecommons.org/licenses/by-nc/4.0/
16648,2619927561,Tabanidae_Heptatoma_pellucens_878735_2619927561,http://creativecommons.org/licenses/by-nc/4.0/
17180,2814088277,Tabanidae_Philipomyia_graeca_2962912_2814088277,http://creativecommons.org/licenses/by-nc/4.0/
17440,3902623378,Tabanidae_Therioplectes_gigas_608442_3902623378,http://creativecommons.org/licenses/by-nc/4.0/
17441,3902623378,Tabanidae_Therioplectes_gigas_608443_3902623378,http://creativecommons.org/licenses/by-nc/4.0/
17442,3902623378,Tabanidae_Therioplectes_gigas_608444_3902623378,http://creativecommons.org/licenses/by-nc/4.0/
17528,3118230539,Tabanidae_Rhagio_annulatus_2354942_3118230539,http://creativecommons.org/licenses/by-nc/4.0/
17529,3118230539,Tabanidae_Rhagio_annulatus_2354943_3118230539,http://creativecommons.org/licenses/by-nc/4.0/
17530,3118230539,Tabanidae_Rhagio_annulatus_2354944_3118230539,http://creativecommons.org/licenses/by-nc/4.0/
18308,4018174631,Tabanidae_Philipomyia_aprica_2748586_4018174631,http://creativecommons.org/licenses/by-nc/4.0/
18312,4018174631,Tabanidae_Philipomyia_aprica_2748590_4018174631,http://creativecommons.org/licenses/by-nc/4.0/
18313,4018174631,Tabanidae_Philipomyia_aprica_2748591_4018174631,http://creativecommons.org/licenses/by-nc/4.0/
18314,4018174631,Tabanidae_Philipomyia_aprica_2748592_4018174631,http://creativecommons.org/licenses/by-nc/4.0/
18466,4018208337,Tabanidae_Chrysops_flavipes_3438921_4018208337,http://creativecommons.org/licenses/by-nc-nd/4.0/
18467,4018208337,Tabanidae_Chrysops_flavipes_3438922_4018208337,http://creativecommons.org/licenses/by-nc-nd/4.0/
18468,4018208337,Tabanidae_Chrysops_flavipes_3438923_4018208337,http://creativecommons.org/licenses/by-nc-nd/4.0/
18515,3903345362,Tabanidae_Chrysops_italicus_1990398_3903345362,http://creativecommons.org/licenses/by-nc/4.0/
18985,2444953371,Tabanidae_Chrysops_flavidus_2920747_2444953371,http://creativecommons.org/licenses/by-nc/4.0/
19141,3090968736,Tabanidae_Rhagio_atlanticus_2347897_3090968736,http://creativecommons.org/licenses/by-nc/4.0/
19142,3090968736,Tabanidae_Rhagio_atlanticus_2347898_3090968736,http://creativecommons.org/licenses/by-nc/4.0/
19625,3759877900,Tabanidae_Rhagio_atlanticus_2614001_3759877900,http://creativecommons.org/licenses/by-nc/4.0/
20173,2265909955,Tabanidae_Philipomyia_graeca_834723_2265909955,http://creativecommons.org/licenses/by-nc/4.0/
20262,3873464546,Tabanidae_Tabanus_rectus_2658418_3873464546,http://creativecommons.org/licenses/by-nc/4.0/
20927,2265777853,Tabanidae_Tabanus_quatuornotatus_834375_2265777853,http://creativecommons.org/licenses/by-nc/4.0/
20928,2265777853,Tabanidae_Tabanus_quatuornotatus_834376_2265777853,http://creativecommons.org/licenses/by-nc/4.0/
20929,2265777853,Tabanidae_Tabanus_quatuornotatus_834377_2265777853,http://creativecommons.org/licenses/by-nc/4.0/
20930,2265777853,Tabanidae_Tabanus_quatuornotatus_834378_2265777853,http://creativecommons.org/licenses/by-nc/4.0/
20931,2265777853,Tabanidae_Tabanus_quatuornotatus_834379_2265777853,http://creativecommons.org/licenses/by-nc/4.0/
20932,2265777853,Tabanidae_Tabanus_quatuornotatus_834380_2265777853,http://creativecommons.org/licenses/by-nc/4.0/
20933,2265777853,Tabanidae_Tabanus_quatuornotatus_834381_2265777853,http://creativecommons.org/licenses/by-nc/4.0/
21001,3301849643,Tabanidae_Therioplectes_gigas_1667269_3301849643,http://creativecommons.org/licenses/by-nc/4.0/
21002,3301849643,Tabanidae_Therioplectes_gigas_1667270_3301849643,http://creativecommons.org/licenses/by-nc/4.0/
21003,3301849643,Tabanidae_Therioplectes_gigas_1667271_3301849643,http://creativecommons.org/licenses/by-nc/4.0/
21004,3301849643,Tabanidae_Therioplectes_gigas_1667272_3301849643,http://creativecommons.org/licenses/by-nc/4.0/
21005,3301849643,Tabanidae_Therioplectes_gigas_1667273_3301849643,http://creativecommons.org/licenses/by-nc/4.0/
21006,3301849643,Tabanidae_Therioplectes_gigas_1667274_3301849643,http://creativecommons.org/licenses/by-nc/4.0/
21007,3301849643,Tabanidae_Therioplectes_gigas_1667275_3301849643,http://creativecommons.org/licenses/by-nc/4.0/
21008,3301849643,Tabanidae_Therioplectes_gigas_1667276_3301849643,http://creativecommons.org/licenses/by-nc/4.0/
21504,3079837470,Tabanidae_Rhagio_atlanticus_968137_3079837470,http://creativecommons.org/licenses/by-nc/4.0/
21997,3902327299,Tabanidae_Chrysops_divaricatus_2674462_3902327299,http://creativecommons.org/licenses/by-nc/4.0/
21998,3902327299,Tabanidae_Chrysops_divaricatus_2674463_3902327299,http://creativecommons.org/licenses/by-nc/4.0/
22000,3902327299,Tabanidae_Chrysops_divaricatus_2674465_3902327299,http://creativecommons.org/licenses/by-nc/4.0/
22001,3902327299,Tabanidae_Chrysops_divaricatus_2674466_3902327299,http://creativecommons.org/licenses/by-nc/4.0/
22005,3902327299,Tabanidae_Chrysops_divaricatus_2674470_3902327299,http://creativecommons.org/licenses/by-nc/4.0/
22193,3859441303,Tabanidae_Tabanus_sudeticus_1959249_3859441303,http://creativecommons.org/licenses/by-nc/4.0/
22203,4022211625,Tabanidae_Tabanus_sudeticus_2750901_4022211625,http://creativecommons.org/licenses/by-nc/4.0/
22425,3873622617,Tabanidae_Philipomyia_aprica_2659284_3873622617,http://creativecommons.org/licenses/by-nc/4.0/
23376,4022050326,Tabanidae_Chrysops_flavidus_2060297_4022050326,http://creativecommons.org/licenses/by-nc/4.0/
23377,4022050326,Tabanidae_Chrysops_flavidus_2060298_4022050326,http://creativecommons.org/licenses/by-nc/4.0/
24276,1846768621,Tabanidae_Chrysops_flavidus_73468_1846768621,
24582,2400636570,Tabanidae_Rhagio_annulatus_2910647_2400636570,© All rights reserved
24583,3864215403,Tabanidae_Hybomitra_aterrima_587608_3864215403,© All rights reserved
24920,3309957516,Tabanidae_Chrysops_divaricatus_293385_3309957516,© All rights reserved
25648,1460302552,Tabanidae_Atylotus_fulvus_2807552_1460302552,© all rights reserved
25649,1460302552,Tabanidae_Atylotus_fulvus_2807553_1460302552,© all rights reserved
25764,2803092055,Tabanidae_Chrysops_divaricatus_2270399_2803092055,http://creativecommons.org/licenses/by-nc/4.0/
30387,2988327366,Tabanidae_Chrysops_caecutiens_1635527_2988327366,http://creativecommons.org/licenses/by-nc/4.0/
30560,3058736077,Tabanidae_Rhagio_atlanticus_1649625_3058736077,http://creativecommons.org/licenses/by-nc/4.0/
30887,2465091084,Tabanidae_Heptatoma_pellucens_2232149_2465091084,http://creativecommons.org/licenses/by-nc/4.0/
31957,1459695031,Tabanidae_Haematopota_pluvialis_738857_1459695031,© all rights reserved
31967,3432551048,Tabanidae_Tabanus_sudeticus_2405345_3432551048,© all rights reserved
32009,1433555225,Tabanidae_Hybomitra_nigricornis_45161_1433555225,© all rights reserved
32010,1433555225,Tabanidae_Hybomitra_nigricornis_45162_1433555225,© all rights reserved
32011,1433555225,Tabanidae_Hybomitra_nigricornis_45163_1433555225,© all rights reserved
32030,3857390983,Tabanidae_Hybomitra_tarandina_572431_3857390983,© all rights reserved
32047,1460323280,Tabanidae_Hybomitra_kaurii_48887_1460323280,© all rights reserved
32079,2809691039,Tabanidae_Tabanus_bromius_1582846_2809691039,© all rights reserved
32198,2807970268,Tabanidae_Heptatoma_pellucens_1581986_2807970268,© all rights reserved
32683,3993202864,Tabanidae_Tabanus_bromius_663059_3993202864,© all rights reserved
32711,2847457771,Tabanidae_Hybomitra_kaurii_1614171_2847457771,© all rights reserved
32773,2273027211,Tabanidae_Tabanus_bromius_145219_2273027211,© all rights reserved
32780,1428148766,Tabanidae_Hybomitra_nitidifrons_1423726_1428148766,© all rights reserved
