id,gbifID,file_name,license
430,3915451523,Syrphidae_Merodon_albifrons_2707520_3915451523,http://creativecommons.org/licenses/by/4.0/
441,3858453907,Syrphidae_Scaeva_dignota_3335052_3858453907,http://creativecommons.org/licenses/by-nc/4.0/
858,1836626876,Syrphidae_Helophilus_lapponicus_2140063_1836626876,http://creativecommons.org/licenses/by-nc/4.0/
2514,2429216353,Syrphidae_Sphaerophoria_scripta_847727_2429216353,http://creativecommons.org/licenses/by-nc/4.0/
2961,1993780513,Syrphidae_Mesembrius_peregrinus_1511567_1993780513,http://creativecommons.org/licenses/by-nc-nd/4.0/
3906,3384337449,Syrphidae_Myolepta_obscura_1699625_3384337449,http://creativecommons.org/licenses/by/4.0/
3907,3384337449,Syrphidae_Myolepta_obscura_1699626_3384337449,http://creativecommons.org/licenses/by/4.0/
3908,3384337449,Syrphidae_Myolepta_obscura_1699627_3384337449,http://creativecommons.org/licenses/by/4.0/
3909,3384337449,Syrphidae_Myolepta_obscura_1699628_3384337449,http://creativecommons.org/licenses/by/4.0/
3910,3384337449,Syrphidae_Myolepta_obscura_1699629_3384337449,http://creativecommons.org/licenses/by/4.0/
3911,3384337449,Syrphidae_Myolepta_obscura_1699630_3384337449,http://creativecommons.org/licenses/by/4.0/
4453,3113393444,Syrphidae_Sphaerophoria_philantha_3044184_3113393444,http://creativecommons.org/licenses/by-nc/4.0/
5282,3859060722,Syrphidae_Helophilus_continuus_3337839_3859060722,http://creativecommons.org/licenses/by/4.0/
5377,2803080777,Syrphidae_Blera_fallax_892586_2803080777,http://creativecommons.org/licenses/by/4.0/
6035,3357260576,Syrphidae_Platycheirus_aeratus_1696510_3357260576,Usage Conditions Apply
6037,3357260576,Syrphidae_Platycheirus_aeratus_1696512_3357260576,Usage Conditions Apply
6062,3013652452,Syrphidae_Platycheirus_naso_951715_3013652452,© All rights reserved
6065,2398486015,Syrphidae_Epistrophe_flava_2910141_2398486015,© All rights reserved
6118,2398946622,Syrphidae_Melangyna_lucifera_2910271_2398946622,© All rights reserved
6418,2405334054,Syrphidae_Platycheirus_nielseni_153239_2405334054,© All rights reserved
6533,2403855116,Syrphidae_Chamaesyrphus_caledonica_2220811_2403855116,© All rights reserved
6691,1825661570,Syrphidae_Cheilosia_morio_56593_1825661570,© All rights reserved
6692,1825661570,Syrphidae_Cheilosia_morio_56594_1825661570,© All rights reserved
6695,2403678895,Syrphidae_Syrphus_ribesii_152850_2403678895,© All rights reserved
7057,1882967717,Syrphidae_Temnostoma_sericomyiaeforme_1459347_1882967717,© All rights reserved
7060,1882967717,Syrphidae_Temnostoma_sericomyiaeforme_1459350_1882967717,© All rights reserved
7209,1825039175,Syrphidae_Melangyna_arctica_56482_1825039175,© All rights reserved
7262,1824953015,Syrphidae_Melangyna_umbellatarum_1436067_1824953015,© All rights reserved
7383,3412079371,Syrphidae_Cheilosia_uviformis_2400229_3412079371,© All rights reserved
7960,3333311041,Syrphidae_Helophilus_trivittatus_995071_3333311041,http://creativecommons.org/licenses/by/4.0/
10473,3044836582,Syrphidae_Platycheirus_scutatus_960400_3044836582,http://creativecommons.org/licenses/by-nc/4.0/
11600,3333246040,Syrphidae_Spilomyia_diophthalma_1683080_3333246040,http://creativecommons.org/licenses/by-nc/4.0/
11784,3873034936,Syrphidae_Chrysotoxum_verralli_3347378_3873034936,http://creativecommons.org/licenses/by-nc/4.0/
12943,3384187620,Syrphidae_Chrysotoxum_intermedium_1010204_3384187620,http://creativecommons.org/licenses/by-nc/4.0/
13031,3456461424,Syrphidae_Syritta_flaviventris_1151590_3456461424,http://creativecommons.org/licenses/by-nc/4.0/
13664,3858897375,Syrphidae_Didea_intermedia_578653_3858897375,http://creativecommons.org/licenses/by-nc/4.0/
14199,3335311969,Syrphidae_Spilomyia_graciosa_3065687_3335311969,http://creativecommons.org/licenses/by-nc/4.0/
