id,gbifID,file_name,license
4167,3455221556,Hybotidae_Drapetis_ephippiata_455856_3455221556,http://creativecommons.org/licenses/by-nc/4.0/
4168,3455221556,Hybotidae_Drapetis_ephippiata_455857_3455221556,http://creativecommons.org/licenses/by-nc/4.0/
4169,3455221556,Hybotidae_Drapetis_ephippiata_455858_3455221556,http://creativecommons.org/licenses/by-nc/4.0/
4170,3455221556,Hybotidae_Drapetis_ephippiata_455859_3455221556,http://creativecommons.org/licenses/by-nc/4.0/
6232,2398581718,Hybotidae_Hybos_grossipes_151705_2398581718,© All rights reserved
6621,3878886522,Hybotidae_Hybos_grossipes_3353021_3878886522,© All rights reserved
7322,2412329654,Hybotidae_Platypalpus_minutus_154880_2412329654,© All rights reserved
7323,2412329654,Hybotidae_Platypalpus_minutus_154881_2412329654,© All rights reserved
7324,2412329654,Hybotidae_Platypalpus_minutus_154882_2412329654,© All rights reserved
7362,2412284284,Hybotidae_Hybos_grossipes_2913456_2412284284,© All rights reserved
7378,3886511327,Hybotidae_Hybos_femoratus_598943_3886511327,© All rights reserved
7379,3886511327,Hybotidae_Hybos_femoratus_598944_3886511327,© All rights reserved
7380,3886511327,Hybotidae_Hybos_femoratus_598945_3886511327,© All rights reserved
7411,3898913535,Hybotidae_Hybos_grossipes_2671728_3898913535,© All rights reserved
7412,3898913535,Hybotidae_Hybos_grossipes_2671729_3898913535,© All rights reserved
13149,3131298323,Hybotidae_Hybos_culiciformis_3047360_3131298323,http://creativecommons.org/licenses/by/4.0/
13150,3131298323,Hybotidae_Hybos_culiciformis_3047361_3131298323,http://creativecommons.org/licenses/by/4.0/
15827,1987604856,Hybotidae_Platypalpus_scandinavicus_2194310_1987604856,© All rights reserved
16002,3469395344,Hybotidae_Hybos_grossipes_468807_3469395344,© All rights reserved
16003,3469395344,Hybotidae_Hybos_grossipes_468808_3469395344,© All rights reserved
16160,2332986383,Hybotidae_Tachydromia_umbrarum_1528104_2332986383,© All rights reserved
17896,2460081219,Hybotidae_Hybos_culiciformis_854377_2460081219,http://creativecommons.org/licenses/by-sa/4.0/
17897,2460081219,Hybotidae_Hybos_culiciformis_854378_2460081219,http://creativecommons.org/licenses/by-sa/4.0/
22943,4009657362,Hybotidae_Hybos_culiciformis_1363915_4009657362,http://creativecommons.org/licenses/by-nc/4.0/
22944,4009657362,Hybotidae_Hybos_culiciformis_1363916_4009657362,http://creativecommons.org/licenses/by-nc/4.0/
22945,4009657362,Hybotidae_Hybos_culiciformis_1363917_4009657362,http://creativecommons.org/licenses/by-nc/4.0/
24254,1847064274,Hybotidae_Ocydromia_glabricula_2835041_1847064274,
