id,gbifID,file_name,license
91,3314469087,Bombyliidae_Hemipenthes_morio_3053422_3314469087,http://creativecommons.org/licenses/by-nc/4.0/
229,3327940570,Bombyliidae_Ligyra_ferrea_1678777_3327940570,http://creativecommons.org/licenses/by-nc/4.0/
687,3889108136,Bombyliidae_Anastoechus_latifrons_600956_3889108136,http://creativecommons.org/licenses/by-nc/4.0/
770,3902749787,Bombyliidae_Ligyra_ferrea_2676703_3902749787,http://creativecommons.org/licenses/by-nc/4.0/
789,4009917469,Bombyliidae_Anthrax_binotatus_2744382_4009917469,http://creativecommons.org/licenses/by-nc/4.0/
790,4009917469,Bombyliidae_Anthrax_binotatus_2744383_4009917469,http://creativecommons.org/licenses/by-nc/4.0/
970,4021950486,Bombyliidae_Parageron_grata_2059774_4021950486,http://creativecommons.org/licenses/by/4.0/
971,3859624533,Bombyliidae_Geron_hesperidum_581980_3859624533,http://creativecommons.org/licenses/by-nc/4.0/
1785,2634359724,Bombyliidae_Bombylius_fimbriatus_2956249_2634359724,http://creativecommons.org/licenses/by-nc/4.0/
1959,1880453611,Bombyliidae_Lomatia_belzebul_770304_1880453611,http://creativecommons.org/licenses/by-nc/4.0/
2012,3747011326,Bombyliidae_Villa_nigrifrons_3300568_3747011326,http://creativecommons.org/licenses/by-nc/4.0/
2141,3455446405,Bombyliidae_Lomatia_lateralis_1836356_3455446405,http://creativecommons.org/licenses/by-nc-nd/4.0/
2754,3398964455,Bombyliidae_Villa_cingulata_2396824_3398964455,http://creativecommons.org/licenses/by-nc/4.0/
3929,2620170209,Bombyliidae_Hemipenthes_morio_189118_2620170209,http://creativecommons.org/publicdomain/zero/1.0/
3961,2005286297,Bombyliidae_Exhyalanthrax_canarionae_2200932_2005286297,http://creativecommons.org/licenses/by-nc/4.0/
4173,3070593898,Bombyliidae_Exoprosopa_jacchus_3034537_3070593898,http://creativecommons.org/licenses/by-nc/4.0/
4174,3070593898,Bombyliidae_Exoprosopa_jacchus_3034538_3070593898,http://creativecommons.org/licenses/by-nc/4.0/
4420,3764155334,Bombyliidae_Villa_ixion_1237035_3764155334,http://creativecommons.org/licenses/by-nc/4.0/
4421,3764155334,Bombyliidae_Villa_ixion_1237036_3764155334,http://creativecommons.org/licenses/by-nc/4.0/
4642,2423157880,Bombyliidae_Geron_olivierii_2224873_2423157880,http://creativecommons.org/licenses/by-nc/4.0/
4643,2423157880,Bombyliidae_Geron_olivierii_2224874_2423157880,http://creativecommons.org/licenses/by-nc/4.0/
5034,3858177506,Bombyliidae_Exoprosopa_rivularis_1953284_3858177506,http://creativecommons.org/licenses/by-nc/4.0/
5076,3881710406,Bombyliidae_Lomatia_sabaea_597875_3881710406,http://creativecommons.org/licenses/by/4.0/
5077,3881710406,Bombyliidae_Lomatia_sabaea_597876_3881710406,http://creativecommons.org/licenses/by/4.0/
5078,3881710406,Bombyliidae_Lomatia_sabaea_597877_3881710406,http://creativecommons.org/licenses/by/4.0/
5119,3873051274,Bombyliidae_Heteralonia_aeaca_2656477_3873051274,http://creativecommons.org/licenses/by-nc/4.0/
5120,3873051274,Bombyliidae_Heteralonia_aeaca_2656478_3873051274,http://creativecommons.org/licenses/by-nc/4.0/
5270,4022194475,Bombyliidae_Usia_versicolor_1371629_4022194475,http://creativecommons.org/licenses/by/4.0/
5433,3889179014,Bombyliidae_Exoprosopa_rivularis_2668917_3889179014,http://creativecommons.org/licenses/by-nc/4.0/
5434,3889179014,Bombyliidae_Exoprosopa_rivularis_2668918_3889179014,http://creativecommons.org/licenses/by-nc/4.0/
5435,3889179014,Bombyliidae_Exoprosopa_rivularis_2668919_3889179014,http://creativecommons.org/licenses/by-nc/4.0/
5526,3391598656,Bombyliidae_Toxophora_fasciculata_1016318_3391598656,http://creativecommons.org/licenses/by-nc/4.0/
5536,2429396442,Bombyliidae_Bombylella_atra_2916771_2429396442,http://creativecommons.org/licenses/by-nc/4.0/
5796,3858725789,Bombyliidae_Hemipenthes_maura_3336425_3858725789,http://creativecommons.org/licenses/by-nc/4.0/
6301,2815391096,Bombyliidae_Hemipenthes_maura_896222_2815391096,© All rights reserved
7469,3914193543,Bombyliidae_Villa_panisca_2016136_3914193543,© All rights reserved
7524,4018282725,Bombyliidae_Lomatia_lateralis_2059037_4018282725,http://creativecommons.org/licenses/by-nc/4.0/
7526,4018282725,Bombyliidae_Lomatia_lateralis_2059039_4018282725,http://creativecommons.org/licenses/by-nc/4.0/
7527,4018282725,Bombyliidae_Lomatia_lateralis_2059040_4018282725,http://creativecommons.org/licenses/by-nc/4.0/
7657,3858404657,Bombyliidae_Bombylella_atra_1954494_3858404657,http://creativecommons.org/licenses/by/4.0/
7667,3802566489,Bombyliidae_Phthiria_antiqua_3315329_3802566489,http://creativecommons.org/licenses/by-nc/4.0/
7668,3802566489,Bombyliidae_Phthiria_antiqua_3315330_3802566489,http://creativecommons.org/licenses/by-nc/4.0/
7946,3858850777,Bombyliidae_Bombylisoma_nigriceps_578470_3858850777,http://creativecommons.org/licenses/by-nc/4.0/
7947,3858850777,Bombyliidae_Bombylisoma_nigriceps_578471_3858850777,http://creativecommons.org/licenses/by-nc/4.0/
7948,3858850777,Bombyliidae_Bombylisoma_nigriceps_578472_3858850777,http://creativecommons.org/licenses/by-nc/4.0/
7949,3858850777,Bombyliidae_Bombylisoma_nigriceps_578473_3858850777,http://creativecommons.org/licenses/by-nc/4.0/
7950,3858850777,Bombyliidae_Bombylisoma_nigriceps_578474_3858850777,http://creativecommons.org/licenses/by-nc/4.0/
7951,3058722678,Bombyliidae_Exhyalanthrax_afer_3029472_3058722678,http://creativecommons.org/licenses/by-nc/4.0/
8182,3383862305,Bombyliidae_Bombylius_fimbriatus_2386736_3383862305,http://creativecommons.org/licenses/by/4.0/
8183,3383862305,Bombyliidae_Bombylius_fimbriatus_2386737_3383862305,http://creativecommons.org/licenses/by/4.0/
8318,3892409645,Bombyliidae_Geron_hesperidum_2670141_3892409645,http://creativecommons.org/licenses/by-nc/4.0/
8456,3327709162,Bombyliidae_Bombylius_cruciatus_1677863_3327709162,http://creativecommons.org/licenses/by-nc/4.0/
8517,3314200004,Bombyliidae_Anthrax_varius_983776_3314200004,http://creativecommons.org/licenses/by-nc/4.0/
8523,3455403714,Bombyliidae_Bombomyia_stictica_2525208_3455403714,http://creativecommons.org/licenses/by-nc/4.0/
8648,3860209181,Bombyliidae_Exhyalanthrax_simonae_2652076_3860209181,http://creativecommons.org/licenses/by-nc/4.0/
