id,gbifID,file_name,license
694,2901565464,Tachinidae_Trichopoda_pennipes_250868_2901565464,http://creativecommons.org/licenses/by-nc/4.0/
1050,2898317557,Tachinidae_Graphogaster_vestita_249775_2898317557,http://creativecommons.org/licenses/by-nc/4.0/
1495,4011920352,Tachinidae_Pales_cyanea_3436864_4011920352,http://creativecommons.org/licenses/by-nc/4.0/
2312,2981017870,Tachinidae_Macquartia_grisea_256081_2981017870,http://creativecommons.org/licenses/by/4.0/
2456,3994074745,Tachinidae_Catharosia_albisquama_1351504_3994074745,http://creativecommons.org/licenses/by-nc/4.0/
2457,3994074745,Tachinidae_Catharosia_albisquama_1351505_3994074745,http://creativecommons.org/licenses/by-nc/4.0/
2505,3873733431,Tachinidae_Cylindromyia_auriceps_592264_3873733431,http://creativecommons.org/licenses/by-nc/4.0/
2566,1838393528,Tachinidae_Phasia_aurulans_1451816_1838393528,http://creativecommons.org/licenses/by-nc/4.0/
2675,2851250204,Tachinidae_Cylindromyia_bicolor_930129_2851250204,http://creativecommons.org/licenses/by-nc/4.0/
2805,3859115533,Tachinidae_Trigonospila_transvittata_579606_3859115533,http://creativecommons.org/licenses/by-nc/4.0/
2806,3859115533,Tachinidae_Trigonospila_transvittata_579607_3859115533,http://creativecommons.org/licenses/by-nc/4.0/
2846,4011699620,Tachinidae_Ectophasia_oblonga_678583_4011699620,http://creativecommons.org/licenses/by-nc/4.0/
2900,3923357573,Tachinidae_Sturmia_bella_1334331_3923357573,http://creativecommons.org/licenses/by/4.0/
3461,2850626074,Tachinidae_Winthemia_quadripustulata_236989_2850626074,http://creativecommons.org/licenses/by/4.0/
3751,3039275322,Tachinidae_Trichopoda_pictipennis_1646910_3039275322,http://creativecommons.org/licenses/by-nc/4.0/
3917,3858163665,Tachinidae_Phania_funesta_2642623_3858163665,http://creativecommons.org/licenses/by-nc/4.0/
4696,3760002920,Tachinidae_Estheria_simonyi_546794_3760002920,http://creativecommons.org/licenses/by-nc/4.0/
4840,3113467610,Tachinidae_Phasia_subcoleoptrata_975834_3113467610,http://creativecommons.org/licenses/by/4.0/
4846,3113467610,Tachinidae_Phasia_subcoleoptrata_975840_3113467610,http://creativecommons.org/licenses/by/4.0/
4847,3113467610,Tachinidae_Phasia_subcoleoptrata_975841_3113467610,http://creativecommons.org/licenses/by/4.0/
5162,3314431358,Tachinidae_Cylindromyia_rufipes_3053288_3314431358,http://creativecommons.org/licenses/by/4.0/
5368,3785045378,Tachinidae_Phytomyptera_cingulata_1934181_3785045378,http://creativecommons.org/licenses/by-nc/4.0/
