id,gbifID,file_name,license
250,3468735535,Stratiomyidae_Microchrysa_polita_3226490_3468735535,http://creativecommons.org/licenses/by/4.0/
253,3090519537,Stratiomyidae_Odontomyia_discolor_3036815_3090519537,http://creativecommons.org/licenses/by-nc/4.0/
757,3112301478,Stratiomyidae_Hermetia_illucens_3042298_3112301478,http://creativecommons.org/licenses/by-nc/4.0/
2879,3858394194,Stratiomyidae_Beris_vallata_1265228_3858394194,http://creativecommons.org/licenses/by-nc/4.0/
3134,3873127527,Stratiomyidae_Stratiomys_potamida_2656794_3873127527,http://creativecommons.org/licenses/by-nc/4.0/
3138,3873127527,Stratiomyidae_Stratiomys_potamida_2656798_3873127527,http://creativecommons.org/licenses/by-nc/4.0/
3246,3947432485,Stratiomyidae_Chloromyia_formosa_3408540_3947432485,http://creativecommons.org/publicdomain/zero/1.0/
3508,2802670358,Stratiomyidae_Hermetia_illucens_200721_2802670358,http://creativecommons.org/licenses/by-nc/4.0/
4331,3337931537,Stratiomyidae_Stratiomys_chamaeleon_1689486_3337931537,http://creativecommons.org/licenses/by-nc/4.0/
4379,2803155064,Stratiomyidae_Eupachygaster_tarsalis_202514_2803155064,http://creativecommons.org/licenses/by/4.0/
4380,2803155064,Stratiomyidae_Eupachygaster_tarsalis_202515_2803155064,http://creativecommons.org/licenses/by/4.0/
4381,2803155064,Stratiomyidae_Eupachygaster_tarsalis_202516_2803155064,http://creativecommons.org/licenses/by/4.0/
4382,2803155064,Stratiomyidae_Eupachygaster_tarsalis_202517_2803155064,http://creativecommons.org/licenses/by/4.0/
4383,2803155064,Stratiomyidae_Eupachygaster_tarsalis_202518_2803155064,http://creativecommons.org/licenses/by/4.0/
4672,3759397134,Stratiomyidae_Hermetia_illucens_3303096_3759397134,http://creativecommons.org/licenses/by-nc/4.0/
5038,4018103792,Stratiomyidae_Exaireta_spinigera_2748139_4018103792,http://creativecommons.org/licenses/by/4.0/
