id,gbifID,file_name,license
4147,3858466622,Sepsidae_Nemopoda_nitidula_1954817_3858466622,http://creativecommons.org/licenses/by-nc/4.0/
4967,3013982570,Sepsidae_Sepsis_punctum_2330512_3013982570,http://creativecommons.org/licenses/by-nc/4.0/
7284,2409833071,Sepsidae_Orygma_luctuosum_2912925_2409833071,© All rights reserved
10952,3988653794,Sepsidae_Sepsis_punctum_3420097_3988653794,http://creativecommons.org/licenses/by-nc/4.0/
10953,3988653794,Sepsidae_Sepsis_punctum_3420098_3988653794,http://creativecommons.org/licenses/by-nc/4.0/
10954,3988653794,Sepsidae_Sepsis_punctum_3420099_3988653794,http://creativecommons.org/licenses/by-nc/4.0/
10955,3988653794,Sepsidae_Sepsis_punctum_3420100_3988653794,http://creativecommons.org/licenses/by-nc/4.0/
10956,3988653794,Sepsidae_Sepsis_punctum_3420101_3988653794,http://creativecommons.org/licenses/by-nc/4.0/
10957,3988653794,Sepsidae_Sepsis_punctum_3420102_3988653794,http://creativecommons.org/licenses/by-nc/4.0/
10958,3988653794,Sepsidae_Sepsis_punctum_3420103_3988653794,http://creativecommons.org/licenses/by-nc/4.0/
13422,2251842969,Sepsidae_Sepsis_punctum_2901498_2251842969,http://creativecommons.org/licenses/by-nc/4.0/
14209,1052586139,Sepsidae_Sepsis_lateralis_2762896_1052586139,http://creativecommons.org/licenses/by/4.0/
14210,1052586139,Sepsidae_Sepsis_lateralis_2762897_1052586139,http://creativecommons.org/licenses/by/4.0/
14211,1052586139,Sepsidae_Sepsis_lateralis_2762898_1052586139,http://creativecommons.org/licenses/by/4.0/
16173,3396906376,Sepsidae_Nemopoda_nitidula_1705640_3396906376,© All rights reserved
16175,3396906376,Sepsidae_Nemopoda_nitidula_1705642_3396906376,© All rights reserved
16177,3396906376,Sepsidae_Nemopoda_nitidula_1705644_3396906376,© All rights reserved
18963,1319507375,Sepsidae_Sepsis_violacea_719173_1319507375,Usage Conditions Apply
25494,2404676693,Sepsidae_Nemopoda_nitidula_153081_2404676693,http://creativecommons.org/licenses/by-nc-sa/4.0/
26656,2883063544,Sepsidae_Nemopoda_nitidula_2317120_2883063544,http://creativecommons.org/licenses/by/4.0/
26659,2883063544,Sepsidae_Nemopoda_nitidula_2317123_2883063544,http://creativecommons.org/licenses/by/4.0/
